,gigabytes_per_sec,iops,numjobs,hipri,fixedbufs,registerfiles,sqthread_poll,thread,iodepth,blocksize,repeat
5192,7.064090947,107789.473684,4,False,True,False,False,True,128,64,4
5193,2.870967443,175229.946524,2,False,False,True,False,False,8,16,4
5194,4.129776246,1008246.153846,4,True,True,True,False,False,128,4,4
5195,2.296773955,560735.828877,2,False,False,False,False,True,32,4,4
5196,5.052902701,77101.176471,2,True,True,False,False,True,8,64,4
5197,5.899680351,90021.978022,1,False,True,False,False,True,32,64,4
5198,3.174403027,775000.739098,4,False,False,True,False,False,32,4,4
5199,5.924092822,361577.931034,4,True,False,False,True,True,32,16,4
5200,4.133751006,1009216.554379,4,False,True,False,True,True,128,4,4
5201,5.341999124,326049.751244,2,False,False,False,False,True,32,16,4
5202,2.929718482,178815.825375,2,True,True,False,True,False,8,16,4
5203,1.995802646,487256.505576,1,False,False,False,True,False,128,4,4
5204,4.338350804,264791.919192,4,False,False,True,False,False,8,16,4
5205,4.24403883,259035.573123,1,True,True,False,True,False,32,16,4
5206,5.867441661,89530.054645,1,False,False,True,True,True,32,64,4
5207,1.205097445,147106.621773,1,True,True,True,True,True,8,8,4
5208,6.547206243,99902.439024,2,True,True,False,False,True,32,64,4
5209,1.778454366,434192.960663,4,False,False,False,False,True,8,4,4
5210,3.151113203,384657.373441,4,False,False,True,False,True,8,8,4
5211,3.760917071,918192.644483,2,False,True,False,True,True,128,4,4
5212,1.813753081,442810.810811,4,True,False,True,True,True,8,4,4
5213,5.052902701,77101.176471,2,False,True,False,True,True,8,64,4
5214,2.85569634,697191.489362,2,True,True,False,False,False,128,4,4
5215,4.373693784,533898.167006,2,True,True,True,False,False,32,8,4
5216,2.66768155,651289.440994,2,False,False,True,False,False,128,4,4
5217,5.395687557,329326.633166,2,False,False,False,False,False,32,16,4
5218,7.122665499,108683.250415,4,True,True,False,True,True,128,64,4
5219,6.648556185,101448.916409,2,False,True,True,True,True,32,64,4
5220,2.344414462,286183.406114,1,True,False,False,False,True,128,8,4
5221,2.334221356,284939.130435,1,False,True,True,False,True,128,8,4
5222,0.576041751,140635.193133,1,False,False,False,False,True,8,4,4
5223,3.585114604,437636.0601,4,False,True,True,True,False,128,8,4
5224,2.097152,256000.0,2,False,False,False,True,True,8,8,4
5225,3.532045473,53894.736842,1,False,True,False,True,True,8,64,4
5226,2.124118346,259291.790307,2,True,True,False,False,False,8,8,4
5227,4.133751006,1009216.554379,4,True,True,True,True,True,128,4,4
5228,5.673668819,692586.52576,4,False,True,False,True,False,32,8,4
5229,1.709779974,104356.687898,1,False,True,True,True,True,8,16,4
5230,2.574920441,628642.685851,2,True,True,True,True,False,32,4,4
5231,7.110873006,108503.311258,2,False,False,True,True,False,128,64,4
5232,2.099202001,256250.244379,2,True,True,False,True,False,8,8,4
5233,1.380130879,336946.015424,1,False,False,True,False,False,32,4,4
5234,6.669203875,101763.975155,2,True,False,False,False,True,32,64,4
5235,6.049249712,369216.901408,2,True,False,False,True,True,128,16,4
5236,6.547206243,99902.439024,2,True,True,False,False,False,32,64,4
5237,1.431655765,349525.333333,1,False,True,False,False,False,128,4,4
5238,4.436949685,541619.834711,2,False,True,False,True,False,32,8,4
5239,5.924092822,361577.931034,4,False,True,True,True,True,32,16,4
5240,5.592405333,682666.666667,4,False,False,False,False,True,32,8,4
5241,4.24403883,259035.573123,1,True,False,False,True,True,32,16,4
5242,3.579139413,436906.666667,2,True,True,False,True,True,128,8,4
5243,4.186127968,511001.949318,2,False,True,True,False,False,128,8,4
5244,3.36596183,410884.012539,1,True,False,False,True,False,128,8,4
5245,4.277855872,261099.601594,1,False,True,True,True,True,32,16,4
5246,7.122665499,434733.001658,4,False,False,False,True,True,128,16,4
5247,1.409110005,344020.997375,1,True,False,False,False,True,128,4,4
5248,7.122665499,434733.001658,4,False,True,True,True,True,128,16,4
5249,3.591109779,438367.892977,2,True,True,False,True,False,128,8,4
5250,3.226872498,393905.334335,4,False,True,True,True,False,8,8,4
5251,2.593579285,633198.067633,2,True,True,True,True,True,32,4,4
5252,6.972349506,106389.61039,4,False,True,True,False,False,32,64,4
5253,5.382164531,328501.253133,2,True,True,True,True,False,32,16,4
5254,7.122665499,434733.001658,4,False,False,True,True,True,128,16,4
5255,2.93372083,358120.218579,1,True,False,True,True,False,32,8,4
5256,4.24403883,259035.573123,1,False,False,False,True,False,32,16,4
5257,4.355950604,531732.251521,2,True,False,True,False,True,32,8,4
5258,3.594114892,438734.728033,4,True,False,False,True,False,128,8,4
5259,7.122665499,434733.001658,4,True,False,True,True,False,128,16,4
5260,2.92572704,178572.207084,2,True,True,False,True,True,8,16,4
5261,2.093063984,511001.949318,1,False,True,False,True,True,128,4,4
5262,6.972349506,106389.61039,4,True,True,True,False,False,32,64,4
5263,6.972349506,106389.61039,4,True,True,False,True,True,32,64,4
5264,7.122665499,434733.001658,4,True,False,False,True,True,128,16,4
5265,4.260880253,260063.492063,1,False,True,False,True,False,32,16,4
5266,5.65871844,690761.528327,4,True,False,True,True,True,32,8,4
5267,5.899680351,90021.978022,1,False,True,False,False,False,32,64,4
5268,7.122665499,434733.001658,4,True,True,False,True,True,128,16,4
5269,5.899680351,90021.978022,1,False,False,False,False,False,32,64,4
5270,2.479773265,302706.69746,1,True,False,False,False,True,32,8,4
5271,1.173488332,143248.087432,1,False,True,True,False,True,8,8,4
5272,3.486174753,53194.805195,1,False,False,True,False,True,8,64,4
5273,4.260880253,260063.492063,1,True,True,False,True,True,32,16,4
5274,0.625723673,152764.568765,1,True,True,False,False,True,8,4,4
5275,5.355320817,326862.842893,2,False,True,True,False,True,32,16,4
5276,1.805366664,440763.345944,4,True,True,False,False,True,8,4,4
5277,1.808407282,441505.684211,4,False,False,True,True,True,8,4,4
5278,1.527371015,372893.314367,1,True,True,True,False,False,32,4,4
5279,1.712506896,104523.125997,1,True,False,True,True,True,8,16,4
5280,2.929718482,178815.825375,2,False,False,True,True,False,8,16,4
5281,6.083523082,92827.195467,4,True,False,True,True,True,8,64,4
5282,3.219615664,393019.490255,4,True,False,False,True,False,8,8,4
5283,1.202398459,146777.155655,1,False,False,True,True,True,8,8,4
5284,3.024624856,369216.901408,1,False,True,True,True,True,32,8,4
5285,4.294967296,524288.0,2,True,True,True,False,True,32,8,4
5286,4.396077068,268315.250768,4,True,False,False,False,True,8,16,4
5287,1.726273028,105363.344051,1,True,True,False,False,False,8,16,4
5288,3.198039684,780771.407297,4,True,True,True,False,True,32,4,4
5289,4.17798375,255003.891051,1,False,False,False,False,False,32,16,4
5290,3.579139413,436906.666667,2,True,True,True,False,True,128,8,4
5291,3.205199474,782519.402985,4,True,True,False,False,True,32,4,4
5292,2.587329696,631672.289157,2,True,False,True,True,True,32,4,4
5293,1.202398459,146777.155655,1,False,True,False,True,False,8,8,4
5294,1.729052856,105533.011272,1,False,False,False,True,True,8,16,4
5295,4.260880253,260063.492063,1,True,True,True,False,False,32,16,4
5296,3.212391395,784275.243082,4,False,True,False,True,False,32,4,4
5297,6.507526206,99296.969697,2,True,False,True,False,False,32,64,4
5298,1.811458159,442250.527204,4,True,True,True,False,False,8,4,4
5299,5.36870912,327680.0,2,True,False,True,True,True,32,16,4
5300,4.446135917,542741.200828,2,False,False,False,True,False,32,8,4
5301,6.995060742,106736.156352,2,False,True,False,False,True,128,64,4
5302,4.34713289,265327.935223,4,False,False,True,False,True,8,16,4
5303,3.198039684,780771.407297,4,True,True,False,False,False,32,4,4
5304,5.052902701,77101.176471,2,True,True,False,False,False,8,64,4
5305,5.924092822,361577.931034,4,True,False,True,False,True,32,16,4
5306,5.506368328,336082.051282,1,True,False,False,True,False,128,16,4
5307,5.621684942,343120.418848,1,True,True,False,True,True,128,16,4
5308,5.382164531,328501.253133,2,False,True,False,True,True,32,16,4
5309,5.064819924,77283.018868,2,True,True,False,True,False,8,64,4
5310,6.049249712,369216.901408,2,False,True,True,True,False,128,16,4
5311,2.494173807,608929.152149,2,False,True,False,False,True,128,4,4
5312,2.101256015,256500.978474,2,True,True,True,False,False,8,8,4
5313,3.582124517,437271.059216,4,False,False,True,True,False,128,8,4
5314,2.251031077,549568.134172,2,False,False,False,False,True,128,4,4
5315,6.52730592,99598.784195,2,False,True,False,False,False,32,64,4
5316,3.209990505,783689.088191,4,False,False,False,True,True,32,4,4
5317,3.567248584,435455.149502,2,True,False,False,True,False,128,8,4
5318,1.106950334,270251.546392,2,False,True,True,True,False,8,4,4
5319,7.122665499,434733.001658,4,True,True,True,False,True,128,16,4
5320,0.621738172,151791.546034,1,True,False,False,True,False,8,4,4
5321,3.209990505,783689.088191,4,False,False,True,True,True,32,4,4
5322,4.153740131,507048.355899,2,True,False,False,False,False,32,8,4
5323,1.437405386,350929.049531,1,True,False,True,False,False,128,4,4
5324,5.899680351,90021.978022,1,True,False,False,False,False,32,64,4
5325,6.092152192,92958.865248,4,True,True,False,True,False,8,64,4
5326,4.446135917,542741.200828,2,True,True,True,True,False,32,8,4
5327,7.110873006,108503.311258,4,False,False,False,True,True,128,64,4
5328,5.899680351,90021.978022,1,False,False,True,False,True,32,64,4
5329,1.789569706,436906.666667,1,True,True,True,True,False,32,4,4
5330,3.78078107,230760.56338,1,False,False,True,False,False,32,16,4
5331,1.770390476,432224.237428,4,False,True,False,False,True,8,4,4
5332,7.122665499,434733.001658,4,True,False,False,False,True,128,16,4
5333,4.405094662,268865.641026,4,True,True,False,False,True,8,16,4
5334,6.7108864,102400.0,1,True,False,False,False,False,128,64,4
5335,4.427801336,540503.092784,2,True,False,False,True,True,32,8,4
5336,7.122665499,434733.001658,4,False,True,True,False,False,128,16,4
5337,4.391582102,268040.899796,4,True,False,True,False,True,8,16,4
5338,6.049249712,369216.901408,2,False,False,False,False,True,128,16,4
5339,0.611470287,149284.738041,1,True,False,False,False,False,8,4,4
5340,7.052491454,107612.479475,4,False,True,False,True,True,128,64,4
5341,3.579139413,436906.666667,2,True,True,True,False,False,128,8,4
5342,6.972349506,106389.61039,4,False,True,False,True,True,32,64,4
5343,1.805366664,440763.345944,4,True,False,True,False,True,8,4,4
5344,2.349544472,286809.628009,1,False,True,True,False,False,128,8,4
5345,5.651272757,689852.631579,4,False,False,False,True,False,32,8,4
5346,7.052491454,107612.479475,4,True,True,False,False,False,128,64,4
5347,1.088987651,265866.125761,2,True,False,False,False,True,8,4,4
5348,5.651272757,344926.315789,1,True,True,True,True,True,128,16,4
5349,1.100145311,268590.163934,2,False,False,True,True,False,8,4,4
5350,6.995060742,106736.156352,2,True,False,True,False,True,128,64,4
5351,1.040951841,254138.633059,2,False,True,True,False,False,8,4,4
5352,1.760232498,429744.262295,1,True,True,True,True,True,32,4,4
5353,1.097334516,267903.934594,2,True,True,True,False,False,8,4,4
5354,5.651272757,689852.631579,4,False,True,True,True,False,32,8,4
5355,6.995060742,106736.156352,2,True,True,False,False,False,128,64,4
5356,5.029235709,76740.046838,2,False,True,False,False,True,8,64,4
5357,4.086553088,997693.625119,4,True,True,True,False,True,128,4,4
5358,4.110016551,1003422.009569,4,False,False,True,False,True,128,4,4
5359,5.36870912,327680.0,2,False,False,False,True,False,32,16,4
5360,7.052491454,107612.479475,4,False,True,True,False,False,128,64,4
5361,3.241484751,395689.056604,4,True,True,False,False,True,8,8,4
5362,6.7108864,102400.0,1,False,False,True,True,False,128,64,4
5363,5.029235709,76740.046838,2,False,False,True,False,True,8,64,4
5364,5.65871844,690761.528327,4,False,False,False,True,True,32,8,4
5365,1.745921665,426250.406504,1,False,False,True,True,False,32,4,4
5366,1.707061723,104190.779014,1,False,False,True,True,False,8,16,4
5367,5.651272757,689852.631579,4,False,True,False,False,False,32,8,4
5368,2.538396747,619725.768322,2,False,True,True,False,False,32,4,4
5369,1.037431714,253279.227053,2,False,True,True,False,True,8,4,4
5370,1.717986918,104857.6,1,True,False,False,False,True,8,16,4
5371,5.36870912,327680.0,2,True,True,False,True,True,32,16,4
5372,2.953897727,180291.609354,2,True,False,False,False,False,8,16,4
5373,2.101256015,256500.978474,2,True,True,False,False,True,8,8,4
5374,2.929718482,178815.825375,2,False,True,True,True,False,8,16,4
5375,3.573184106,436179.700499,2,False,False,False,True,False,128,8,4
5376,7.194250077,439102.177554,4,True,False,True,False,False,128,16,4
5377,3.715369633,907072.66436,2,False,True,False,True,False,128,4,4
5378,5.63644002,688041.994751,4,False,False,True,True,True,32,8,4
5379,2.937734128,179305.06156,2,False,True,True,True,True,8,16,4
5380,6.995060742,106736.156352,2,True,False,True,True,False,128,64,4
5381,2.088991875,255003.891051,2,False,False,True,True,True,8,8,4
5382,6.972349506,106389.61039,4,False,True,True,False,True,32,64,4
5383,2.937734128,179305.06156,2,True,True,True,False,False,8,16,4
5384,5.382164531,328501.253133,2,True,True,False,False,True,32,16,4
5385,3.050402909,372363.636364,1,True,True,True,True,False,32,8,4
5386,0.566020993,138188.71903,1,False,True,True,False,False,8,4,4
5387,2.491280334,608222.737819,2,True,True,False,False,False,32,4,4
5388,6.083523082,92827.195467,4,True,True,False,False,False,8,64,4
5389,6.074918381,92695.898161,4,True,False,False,True,False,8,64,4
5390,7.122665499,434733.001658,4,False,False,False,False,True,128,16,4
5391,1.772582458,432759.389187,4,False,True,True,False,False,8,4,4
5392,5.907795455,360583.218707,4,True,True,True,True,False,32,16,4
5393,6.995060742,106736.156352,2,True,False,False,False,False,128,64,4
5394,5.915932914,361079.889807,4,False,True,False,False,True,32,16,4
5395,1.771851194,432580.858086,1,False,True,True,True,True,32,4,4
5396,4.446135917,542741.200828,2,True,False,True,False,True,128,8,4
5397,6.995060742,106736.156352,2,False,False,True,False,False,128,64,4
5398,4.925421211,300623.853211,1,True,True,False,False,True,128,16,4
5399,7.110873006,434013.245033,4,True,False,False,True,False,128,16,4
5400,1.394469901,340446.753247,1,True,True,False,False,True,128,4,4
5401,2.041334266,249186.311787,1,False,False,True,False,True,32,8,4
5402,5.651272757,689852.631579,4,True,False,False,True,False,32,8,4
5403,6.092152192,92958.865248,4,False,True,True,True,True,8,64,4
5404,1.779191091,434372.825186,4,False,False,True,False,True,8,4,4
5405,6.972349506,106389.61039,4,True,True,False,True,False,32,64,4
5406,5.052902701,77101.176471,2,True,False,True,False,True,8,64,4
5407,6.049249712,369216.901408,2,True,False,True,False,False,128,16,4
5408,1.136836235,277547.908947,2,True,False,False,False,False,8,4,4
5409,3.591109779,438367.892977,4,True,True,True,True,True,128,8,4
5410,5.621684942,343120.418848,1,True,True,True,True,False,128,16,4
5411,2.796202666,682666.666667,2,True,True,True,False,True,128,4,4
5412,3.200422724,781353.204173,4,True,False,True,True,False,32,4,4
5413,5.899680351,90021.978022,1,False,True,False,True,False,32,64,4
5414,1.813753081,442810.810811,4,False,True,True,True,False,8,4,4
5415,2.92572704,357144.414169,1,True,False,True,True,True,32,8,4
5416,4.364804162,532813.00813,2,False,False,True,True,False,32,8,4
5417,6.049249712,369216.901408,2,False,True,False,False,False,128,16,4
5418,5.064819924,77283.018868,2,True,True,True,True,False,8,64,4
5419,1.425951957,348132.802125,1,True,False,False,False,True,32,4,4
5420,1.624420308,396586.98941,1,True,False,True,True,True,32,4,4
5421,2.85569634,697191.489362,2,True,True,True,False,False,128,4,4
5422,4.387096318,267767.109295,4,True,False,False,True,False,8,16,4
5423,4.227330015,258015.748031,1,False,False,True,True,False,32,16,4
5424,2.060924806,251577.735125,2,False,True,False,False,False,8,8,4
5425,3.520464996,53718.032787,1,False,False,True,True,True,8,64,4
5426,3.588109687,438001.670844,4,True,True,False,True,False,128,8,4
5427,6.648556185,101448.916409,2,False,False,False,False,True,32,64,4
5428,2.556528152,312076.190476,1,True,False,True,False,False,128,8,4
5429,6.049249712,369216.901408,2,True,True,True,True,True,128,16,4
5430,2.109512424,515017.681729,1,True,True,False,True,True,128,4,4
5431,3.202809318,390967.934377,4,False,False,True,False,False,8,8,4
5432,1.973790117,481882.352941,1,True,False,False,True,False,128,4,4
5433,3.212391395,784275.243082,4,True,False,False,True,False,32,4,4
5434,4.277855872,261099.601594,1,True,True,True,False,True,32,16,4
5435,5.899680351,90021.978022,1,False,True,False,True,True,32,64,4
5436,4.137733425,1010188.824663,4,False,False,False,True,True,128,4,4
5437,6.995060742,106736.156352,2,True,True,True,True,False,128,64,4
5438,1.21877619,148776.390465,1,True,True,False,False,False,8,8,4
5439,2.119924627,258779.861797,2,True,False,False,False,False,8,8,4
5440,0.634974467,155023.063276,1,True,False,True,False,True,8,4,4
5441,2.53539982,618994.096812,2,False,True,True,False,True,32,4,4
5442,0.629391456,153660.023447,1,False,False,True,True,True,8,4,4
5443,4.396077068,268315.250768,4,True,False,True,True,False,8,16,4
5444,5.741934887,350459.893048,1,False,True,True,True,False,128,16,4
5445,7.122665499,434733.001658,4,False,False,True,False,True,128,16,4
5446,2.882528386,175935.57047,2,False,False,True,False,True,8,16,4
5447,2.945793755,179796.982167,2,True,True,False,False,False,8,16,4
5448,3.21479588,392431.137725,4,True,True,False,True,True,8,8,4
5449,6.995060742,106736.156352,2,False,False,False,True,False,128,64,4
5450,5.041041427,76920.187793,2,False,True,True,True,True,8,64,4
5451,3.497530371,53368.078176,1,False,False,False,False,True,8,64,4
5452,5.36870912,327680.0,2,True,False,False,True,False,32,16,4
5453,3.567248584,435455.149502,1,False,True,True,True,True,128,8,4
5454,6.995060742,106736.156352,2,True,True,False,False,True,128,64,4
5455,5.924092822,361577.931034,4,False,True,True,False,False,32,16,4
5456,4.473924266,273066.666667,1,False,False,False,False,False,128,16,4
5457,5.36870912,327680.0,2,True,True,True,False,False,32,16,4
5458,5.029235709,76740.046838,2,False,True,True,False,True,8,64,4
5459,4.137733425,1010188.824663,4,True,True,True,True,False,128,4,4
5460,2.097152,256000.0,2,True,False,True,False,True,8,8,4
5461,2.92572704,178572.207084,2,True,False,True,True,False,8,16,4
5462,1.813753081,442810.810811,4,True,True,True,True,False,8,4,4
5463,1.173488332,143248.087432,1,False,True,False,False,True,8,8,4
5464,1.125515538,274784.067086,2,False,False,False,True,False,8,4,4
5465,0.62463166,152497.963933,1,True,True,True,True,False,8,4,4
5466,4.219024848,515017.681729,2,False,True,True,False,False,32,8,4
5467,1.20916872,147603.603604,1,False,True,True,True,False,8,8,4
5468,4.994148018,76204.651163,2,True,True,True,False,True,8,64,4
5469,6.52730592,99598.784195,2,False,True,True,True,False,32,64,4
5470,2.590450721,632434.258142,2,True,False,False,True,True,32,4,4
5471,4.129776246,1008246.153846,4,False,True,False,False,False,128,4,4
5472,2.010752479,490906.367041,1,False,False,False,True,True,128,4,4
5473,3.585114604,437636.0601,4,False,False,True,True,True,128,8,4
5474,5.867441661,89530.054645,1,False,False,False,True,False,32,64,4
5475,6.049249712,92304.225352,4,False,False,True,False,False,8,64,4
5476,2.957966457,180539.944904,2,True,False,True,False,False,8,16,4
5477,3.202809318,781935.868755,4,True,True,True,True,True,32,4,4
5478,0.621018984,151615.962984,1,True,True,True,False,False,8,4,4
5479,2.603010482,635500.606061,2,False,False,False,True,True,32,4,4
5480,7.134497169,108863.787375,4,False,True,True,True,True,128,64,4
5481,6.7108864,102400.0,1,True,True,False,True,False,128,64,4
5482,6.52730592,99598.784195,2,True,False,True,True,True,32,64,4
5483,4.121849612,1006310.940499,4,True,True,False,False,False,128,4,4
5484,2.451465351,598502.283105,2,True,False,True,False,True,32,4,4
5485,0.615324827,150225.787966,1,True,False,True,True,False,8,4,4
5486,6.100805818,93090.909091,4,False,True,True,True,False,8,64,4
5487,3.561332749,434733.001658,2,False,True,True,True,True,128,8,4
5488,6.972349506,106389.61039,4,False,False,True,True,False,32,64,4
5489,3.579139413,436906.666667,2,False,False,True,True,False,128,8,4
5490,3.174403027,387500.369549,4,False,False,False,False,True,8,8,4
5491,5.93227527,362077.348066,2,False,False,True,False,False,128,16,4
5492,6.995060742,106736.156352,2,False,False,False,True,True,128,64,4
5493,5.382164531,328501.253133,2,False,True,False,True,False,32,16,4
5494,3.594114892,438734.728033,4,False,True,True,False,False,128,8,4
5495,6.083523082,92827.195467,4,False,False,False,True,False,8,64,4
5496,6.066337988,92564.971751,4,True,False,True,True,False,8,64,4
5497,3.190911809,779031.203566,4,True,True,False,True,True,32,4,4
5498,4.260880253,260063.492063,1,False,False,False,False,True,32,16,4
5499,2.070861762,252790.742527,2,False,False,False,False,True,8,8,4
5500,3.567248584,435455.149502,1,True,True,False,True,False,128,8,4
5501,6.066337988,370259.887006,2,True,True,True,True,False,128,16,4
5502,1.981073476,483660.516605,1,False,False,True,True,False,128,4,4
5503,5.041041427,76920.187793,2,True,True,True,False,False,8,64,4
5504,1.815286262,443185.12257,4,False,True,False,True,True,8,4,4
5505,5.36870912,327680.0,2,False,False,False,True,True,32,16,4
5506,3.579139413,436906.666667,4,False,True,False,True,False,128,8,4
5507,0.631241519,154111.699001,1,False,False,False,True,True,8,4,4
5508,5.71139268,348595.744681,1,False,False,False,True,True,128,16,4
5509,4.106087281,1002462.715105,4,True,False,True,False,True,128,4,4
5510,4.149726856,1013116.908213,4,True,False,False,False,True,128,4,4
5511,1.95938289,478364.963504,1,True,False,True,True,False,128,4,4
5512,1.723502125,105194.221509,1,False,True,True,True,False,8,16,4
5513,2.568760344,627138.755981,2,True,False,False,True,False,32,4,4
5514,7.052491454,107612.479475,4,True,False,True,False,False,128,64,4
5515,4.145721328,253034.749035,1,False,False,False,False,True,128,16,4
5516,4.387096318,267767.109295,4,True,True,True,True,False,8,16,4
5517,4.17798375,255003.891051,1,True,False,True,False,True,32,16,4
5518,6.7108864,102400.0,1,True,False,True,True,False,128,64,4
5519,6.972349506,106389.61039,4,False,False,False,False,True,32,64,4
5520,5.924092822,361577.931034,4,True,False,False,False,False,32,16,4
5521,6.52730592,99598.784195,2,False,True,True,False,False,32,64,4
5522,5.041041427,76920.187793,2,False,False,False,True,True,8,64,4
5523,7.064090947,107789.473684,4,False,False,True,False,False,128,64,4
5524,5.924092822,361577.931034,4,False,False,False,False,True,32,16,4
5525,0.601536035,146859.383754,1,False,True,True,False,True,8,4,4
5526,6.7108864,102400.0,1,False,True,True,True,False,128,64,4
5527,6.049249712,369216.901408,2,True,True,False,True,True,128,16,4
5528,5.666183767,691672.823219,4,False,True,True,True,True,32,8,4
5529,2.314098758,564965.517241,2,False,False,False,False,False,32,4,4
5530,2.093063984,255500.974659,2,True,False,False,True,False,8,8,4
5531,2.732167491,667033.07888,2,False,True,True,False,False,128,4,4
5532,5.867441661,89530.054645,1,True,False,True,True,False,32,64,4
5533,6.995060742,106736.156352,2,True,False,False,False,True,128,64,4
5534,4.396077068,268315.250768,4,True,True,True,False,False,8,16,4
5535,2.93372083,179060.10929,2,False,False,False,True,True,8,16,4
5536,1.812222487,442437.130802,4,True,False,True,True,False,8,4,4
5537,6.066337988,370259.887006,2,False,True,True,True,True,128,16,4
5538,6.972349506,106389.61039,4,False,True,False,True,False,32,64,4
5539,5.65871844,690761.528327,4,True,True,False,True,True,32,8,4
5540,2.041334266,249186.311787,2,False,False,False,False,False,8,8,4
5541,1.71524253,104690.095847,1,True,True,True,True,True,8,16,4
5542,4.446135917,542741.200828,2,False,False,False,False,True,128,8,4
5543,3.947580235,240941.176471,1,False,True,True,False,True,32,16,4
5544,3.520464996,53718.032787,1,False,True,True,False,True,8,64,4
5545,3.627506162,885621.621622,2,False,False,True,True,True,128,4,4
5546,6.066337988,370259.887006,2,False,True,True,False,True,128,16,4
5547,1.712506896,418092.503987,1,True,False,False,True,False,32,4,4
5548,6.52730592,99598.784195,2,True,False,False,False,False,32,64,4
5549,6.995060742,106736.156352,4,False,False,True,True,False,128,64,4
5550,1.71524253,104690.095847,1,False,True,False,True,False,8,16,4
5551,4.286394506,523241.516966,2,False,True,False,False,True,128,8,4
5552,1.810694475,442064.080944,4,True,False,False,True,False,8,4,4
5553,6.52730592,99598.784195,2,False,False,False,True,True,32,64,4
5554,3.200422724,781353.204173,4,True,False,True,False,True,32,4,4
5555,3.179102365,776148.03849,4,False,True,True,False,False,32,4,4
5556,2.559575265,624896.305125,2,True,True,True,False,True,32,4,4
5557,3.205199474,391259.701493,4,False,False,True,True,False,8,8,4
5558,0.630130178,153840.375587,1,False,False,False,True,False,8,4,4
5559,6.066337988,92564.971751,4,True,False,True,False,False,8,64,4
5560,6.927366606,105703.225806,1,False,False,True,False,False,128,64,4
5561,5.63644002,688041.994751,4,False,True,False,False,True,32,8,4
5562,1.71524253,104690.095847,1,True,False,False,True,False,8,16,4
5563,3.532045473,53894.736842,1,True,True,True,True,False,8,64,4
5564,7.110873006,434013.245033,4,False,False,False,True,False,128,16,4
5565,5.052902701,77101.176471,2,True,False,True,False,False,8,64,4
5566,3.588109687,438001.670844,4,True,True,False,False,False,128,8,4
5567,4.446135917,542741.200828,2,False,True,True,True,False,32,8,4
5568,3.508960209,53542.48366,1,False,False,True,False,False,8,64,4
5569,7.052491454,107612.479475,4,True,False,False,True,True,128,64,4
5570,1.962964943,479239.488117,1,True,False,True,True,True,128,4,4
5571,6.083523082,92827.195467,4,False,False,False,False,True,8,64,4
5572,1.095096199,267357.470678,2,True,False,False,True,False,8,4,4
5573,0.5975191,145878.6867,1,False,False,True,False,False,8,4,4
5574,3.3554432,409600.0,1,True,False,False,True,True,128,8,4
5575,5.899680351,90021.978022,1,False,True,True,True,True,32,64,4
5576,4.133751006,1009216.554379,4,True,False,False,True,True,128,4,4
5577,6.074918381,92695.898161,4,True,False,False,False,True,8,64,4
5578,6.109484062,93223.328592,4,True,True,True,True,False,8,64,4
5579,7.052491454,107612.479475,4,True,False,False,False,True,128,64,4
5580,4.169871161,509017.475728,2,False,True,True,False,True,32,8,4
5581,3.188542907,389226.429102,4,True,False,True,True,False,8,8,4
5582,6.049249712,369216.901408,2,False,False,False,True,False,128,16,4
5583,3.721808748,908644.714038,2,False,True,True,True,False,128,4,4
5584,7.122665499,434733.001658,4,True,False,True,False,True,128,16,4
5585,7.040929993,107436.065574,4,False,False,False,True,False,128,64,4
5586,5.65871844,690761.528327,4,True,True,True,True,False,32,8,4
5587,6.995060742,106736.156352,2,False,True,True,True,False,128,64,4
5588,1.17864086,143877.058178,1,False,False,True,False,True,8,8,4
5589,5.924092822,361577.931034,4,False,False,True,False,False,32,16,4
5590,2.921746459,178329.251701,2,True,True,True,True,False,8,16,4
5591,1.505949262,367663.394109,1,True,True,True,False,True,32,4,4
5592,5.651272757,689852.631579,4,True,False,False,True,True,32,8,4
5593,6.049249712,369216.901408,2,True,False,True,True,True,128,16,4
5594,2.437552381,595105.561862,2,True,False,False,False,False,32,4,4
5595,5.924092822,361577.931034,4,True,True,False,True,False,32,16,4
5596,5.924092822,361577.931034,4,True,False,True,True,False,32,16,4
5597,4.400581245,268590.163934,4,False,True,False,True,False,8,16,4
5598,4.106087281,1002462.715105,4,True,False,False,False,False,128,4,4
5599,2.076870065,507048.355899,1,False,True,True,True,False,128,4,4
5600,5.643846643,688946.123522,4,False,True,True,False,True,32,8,4
5601,3.324278092,405795.665635,1,False,False,False,True,True,128,8,4
5602,5.041041427,76920.187793,2,True,False,False,False,True,8,64,4
5603,2.962046411,180788.965517,2,True,True,True,False,True,8,16,4
5604,3.033168994,370259.887006,1,False,True,True,True,False,32,8,4
5605,5.915932914,361079.889807,4,True,True,False,False,False,32,16,4
5606,6.170930022,376643.678161,2,True,True,False,False,False,128,16,4
5607,6.52730592,99598.784195,2,True,False,True,False,True,32,64,4
5608,3.532045473,53894.736842,1,False,False,False,True,True,8,64,4
5609,6.995060742,106736.156352,2,True,True,True,False,False,128,64,4
5610,6.972349506,106389.61039,4,True,False,True,False,True,32,64,4
5611,4.387096318,267767.109295,4,True,False,False,True,True,8,16,4
5612,2.929718482,178815.825375,2,True,False,False,False,True,8,16,4
5613,6.7108864,102400.0,1,True,True,True,True,False,128,64,4
